country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belize,BLZ,2021-03-01,,,,,208.0,,,,523.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-02,417.0,417.0,,,208.0,0.1,0.1,,523.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-03,673.0,673.0,,256.0,224.0,0.17,0.17,,563.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-04,817.0,817.0,,144.0,204.0,0.21,0.21,,513.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-05,996.0,996.0,,179.0,199.0,0.25,0.25,,500.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-06,,,,,186.0,,,,468.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-07,,,,,176.0,,,,443.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-08,,,,,163.0,,,,410.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-09,1466.0,1466.0,,,150.0,0.37,0.37,,377.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-10,2489.0,2489.0,,1023.0,259.0,0.63,0.63,,651.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-11,4933.0,4933.0,,2444.0,588.0,1.24,1.24,,1479.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-12,7444.0,7444.0,,2511.0,921.0,1.87,1.87,,2316.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-13,,,,,1006.0,,,,2530.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-14,,,,,1091.0,,,,2744.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-15,9585.0,9585.0,,,1177.0,2.41,2.41,,2960.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-16,10972.0,10972.0,,1387.0,1358.0,2.76,2.76,,3415.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-17,11943.0,11943.0,,971.0,1351.0,3.0,3.0,,3398.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-18,13150.0,13150.0,,1207.0,1174.0,3.31,3.31,,2953.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-19,15006.0,15006.0,,1856.0,1080.0,3.77,3.77,,2716.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-20,,,,,1035.0,,,,2603.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-21,,,,,990.0,,,,2490.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-22,16202.0,16202.0,,,945.0,4.07,4.07,,2377.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-23,17282.0,17282.0,,1080.0,901.0,4.35,4.35,,2266.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-24,18182.0,18182.0,,900.0,891.0,4.57,4.57,,2241.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-25,,,,,878.0,,,,2208.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-26,20411.0,20411.0,,,772.0,5.13,5.13,,1942.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-27,,,,,763.0,,,,1919.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-28,,,,,753.0,,,,1894.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-29,,,,,743.0,,,,1869.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-30,,,,,636.0,,,,1600.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-03-31,22067.0,22067.0,,,555.0,5.55,5.55,,1396.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-01,,,,,434.0,,,,1091.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-02,,,,,314.0,,,,790.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-03,,,,,305.0,,,,767.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-04,,,,,296.0,,,,744.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-05,,,,,288.0,,,,724.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-06,,,,,279.0,,,,702.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-07,23958.0,23958.0,,,270.0,6.03,6.03,,679.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-08,,,,,474.0,,,,1192.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-09,27353.0,27353.0,,,678.0,6.88,6.88,,1705.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-10,,,,,679.0,,,,1708.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-11,,,,,680.0,,,,1710.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-12,28188.0,28188.0,,,681.0,7.09,7.09,,1713.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-13,29939.0,29939.0,,1751.0,893.0,7.53,7.53,,2246.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-14,,,,,1086.0,,,,2731.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-15,33180.0,33180.0,,,1075.0,8.34,8.34,,2704.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Belize,BLZ,2021-04-16,34262.0,34262.0,,1082.0,987.0,8.62,8.62,,2482.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2666565223641876/
Bermuda,BMU,2021-01-10,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-11,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-12,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-13,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-14,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-15,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-16,1665.0,1665.0,,,278.0,2.67,2.67,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-17,,,,,264.0,,,,4239.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-18,,,,,250.0,,,,4015.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-19,,,,,236.0,,,,3790.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-20,,,,,222.0,,,,3565.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-21,,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-22,,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-23,2932.0,2932.0,,,181.0,4.71,4.71,,2907.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-24,,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-25,,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-26,,,,,224.0,,,,3597.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-27,,,,,238.0,,,,3822.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-28,,,,,252.0,,,,4047.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-29,,,,,266.0,,,,4272.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-30,4897.0,4897.0,,,281.0,7.86,7.86,,4512.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-01-31,,,,,326.0,,,,5235.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-01,,,,,372.0,,,,5974.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-02,,,,,417.0,,,,6696.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-03,,,,,463.0,,,,7435.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-04,,,,,509.0,,,,8174.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-05,,,,,554.0,,,,8896.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-06,9095.0,7504.0,1591.0,,600.0,14.61,12.05,2.55,9635.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-07,,,,,557.0,,,,8944.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-08,,,,,515.0,,,,8270.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-09,10000.0,8400.0,1600.0,,472.0,16.06,13.49,2.57,7580.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-10,,,,,461.0,,,,7403.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-11,,,,,451.0,,,,7242.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-12,,,,,440.0,,,,7066.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-13,,,,,430.0,,,,6905.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-14,,,,,462.0,,,,7419.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-15,13155.0,,,,494.0,21.12,,,7933.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-16,,,,,531.0,,,,8527.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-17,,,,,536.0,,,,8607.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-18,,,,,540.0,,,,8671.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-19,,,,,545.0,,,,8752.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-20,,,,,550.0,,,,8832.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-21,,,,,555.0,,,,8912.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-22,17073.0,12304.0,4769.0,,560.0,27.42,19.76,7.66,8993.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-23,,,,,584.0,,,,9378.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-24,,,,,607.0,,,,9747.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-25,,,,,631.0,,,,10133.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-26,,,,,655.0,,,,10518.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-27,20705.0,13659.0,7046.0,,679.0,33.25,21.93,11.31,10904.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-02-28,,,,,648.0,,,,10406.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-01,21387.0,,,,616.0,34.34,,,9892.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-02,,,,,695.0,,,,11161.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-03,23939.0,15294.0,8645.0,,773.0,38.44,24.56,13.88,12413.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-04,,,,,747.0,,,,11996.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-05,,,,,720.0,,,,11562.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-06,,,,,694.0,,,,11144.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-07,,,,,723.0,,,,11610.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-08,,,,,751.0,,,,12060.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-09,,,,,646.0,,,,10374.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-10,27727.0,17395.0,10332.0,,541.0,44.52,27.93,16.59,8688.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-11,,,,,543.0,,,,8720.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-12,,,,,544.0,,,,8736.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-13,,,,,545.0,,,,8752.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-14,,,,,547.0,,,,8784.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-15,30481.0,18807.0,11674.0,,548.0,48.95,30.2,18.75,8800.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-16,,,,,547.0,,,,8784.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-17,,,,,545.0,,,,8752.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-18,,,,,543.0,,,,8720.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-19,,,,,540.0,,,,8671.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-20,,,,,537.0,,,,8623.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-21,,,,,535.0,,,,8591.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-22,34204.0,21049.0,13155.0,,532.0,54.93,33.8,21.12,8543.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-23,,,,,558.0,,,,8961.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-24,,,,,585.0,,,,9394.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-25,,,,,611.0,,,,9812.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-26,,,,,638.0,,,,10245.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-27,37788.0,22417.0,15371.0,,664.0,60.68,36.0,24.68,10663.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-28,,,,,648.0,,,,10406.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-29,,,,,632.0,,,,10149.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-30,,,,,590.0,,,,9474.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
Bermuda,BMU,2021-03-31,,,,,547.0,,,,8784.0,Pfizer/BioNTech,Government of Bermuda,https://www.royalgazette.com/health/news/article/20210413/live-at-5-30pm-covid-19-press-conference/
